,id,title,description,publishedAt,channelTitle,channelId,categoryId,tags,viewCount,likeCount,dislikeCount,commentCount,favoriteCount,channelViewCount,subscriberCount,hiddenSubscriberCount,videoCount,channelPublishedAt,customUrl,channelDescription,rank,dataTakenAt
1,v2ysAHgvIiM,LUCIANO - SCHMETTERLING (prod. by  Ghana Beats & Geenaro),"AQUA Box (inkl. der LOCO CHARMZ Cornflakes)
https://locosquad.bravado.de

SCHMETTERLING
https://umg.lnk.to/_SCHMETTERLING

AQUA - „LIVE“ TOUR’ 21- Tickets:
https://bit.ly/38uZsxd

prod. by  Ghana Beats & Geenaro
Mix & Master by Yunus 'KINGSIZE' Cimen

Luciano Instagram
@luciano_loco030

GANG GANG
http://www.Gang-Gang.de

video by 100BLACKDOLPHINS 
https://instagram.com/100blackdolphins

directed by PLUG produced by CAPTUREHOOD 

director LUCIANO / JAKUB RZUCIDLO & TATJANA WENIG 
director of photography CAPTUREHOOD 
second unit DOP BASTIAN RIED
gaffer SIMON CAVE 
focus Puller RAGUNATAN 
1. assistant camera/ data wrangler JEYN ULABDIEN 
ronin tech VISMAN MOHAMED
spark UMER BASHIR & AWAIS MUMTAZ 
production assistent JIMMY REDJEMI 
co-production ALLDIFFERENT 
co-producer DIANA CHAMANI 
Styling LUCIANO
model cast NIA AGENCY 
model NUR 
second unit 1 camera assistant/ FPV 
drone PADDE ZANDER 
2nd assistant camera LUCA PAULY 
unit gaffer DOMENIC LOHRMANN, ROBIN WIND

special thanks to CICCI, FIVE PALM, HOZAN, RENNKLASSE, YVONNE BRANDT

besonderen dank für die Cheeseburger  am McDrive Türkheim, VERENA, STEPHANIE & DANIEL von McDonald’s, 
JAVIER DE LA FUENTE, LOCOSQUAD und all die bezaubernden Menschen von TÜRKHEIM bis DUBAI.",2021-06-17 22:00:11+00:00,LOCOSQUAD,UCVWm9bTQLmMwHI0To5zQFGA,10,"['Luciano', 'Loco', 'locosquad', '12812', 'Lucio loco', 'Luciano loco', 'mios mit bars', 'peppermint', 'kids from the block', 'banditorinho', 'jagen die mio']",693527,57523,1405,1585,0,422080703,1090000,False,61,2015-10-23 18:18:31+00:00,,,1,2021-06-19 13:00:04.832842
2,lS79kTVcvec,FARID BANG x SSIO - POPSMOKE DANCE [official Video] prod. by SWY V & KYREE,"✖️► „ASOZIALER MAROKKANER"" [ BOX ]: http://banger.click/ASOZIALERMAROKKANERBOX
✖️► „POPSMOKE DANCE"" [ alle Links ] http://banger.click/POPSMOKEDANCE

Das Album „ASOZIALER MAROKKANER“ erscheint am 23. JULI 2021 - JETZT VORBESTELLEN!

Farid Bang ✖️INSTAGRAM✖️
► https://www.instagram.com/faridbangbang
Farid Bang ✖️TIK TOK✖️
► https://www.tiktok.com/ssio
Farid Bang ✖️Youtube✖️
►  @Farid Bang 

SSIO ✖️INSTAGRAM✖️
► https://www.instagram.com/faridbangbang
SSIO ✖️TIK TOK✖️
► https://www.tiktok.com/@ssio
SSIO ✖️YOUTUBE✖️
► @ALLES ODER NIX RECORDS 


„POPSMOKE DANCE"" wurde produziert von SWY V & KYREE:
► SWY V auf Instagram: http://www.instagram.com/swyvprod
► KYREE auf Instagram: http://www.instagram.com/kyree808


MASTER by KINGSIZE
► KINGSIZE auf Instagram: http://www.instagram.com/kingsize130


VIDEO DIRECTED BY - Jakub Rzucidlo & Allan Anders 

VIDEO PRODUCER - Diana Chamani 
PRODUCTION TEAM - Anton Behmer, Lukas Wohlatz, Ghoufrane Bouzergoun
STAEDYCAM  - „OZZY” Ahmet Osman Äksüz
EDIT: Quang Le
1.AC - Ludger Trilling 
2.AC - Mustafa Çelik 
PHOTOGRAPHER - Shervin Karimdadian
GAFFER  - Karim Rieg
LIGHT - Manuel Schildknecht
EDIT & COLORS - Jakub Rzucidlo
VFX - Next Hype GmbH
MAKE UP ARTIST - Amalia 
EXTRAS/ MODELS - Z Models  

THANKS TO Al-Gear, Marco & Bahndamm Düsseldorf, Daniel


BANGER MUSIK MERCHANDISE:
► http://www.bangerstore.de 

BangerChannel abonnieren 
► http://www.youtube.com/subscription_center?add_user=BangerChannel

Banger Musik ✖️INSTAGRAM✖️
► https://www.instagram.com/bangermusik

#faridbang #ssio #popsmokedance",2021-06-17 22:00:11+00:00,BangerChannel,UCbDNCzgdLlvYY9dk5M8063A,10,"['Farid Bang', 'Banger Musik', 'Banger', 'Musik', 'Deuschrap', 'rap', 'kuck kuck', 'farid bang', 'banger musik', 'genkidama', 'Ching Ching ching', 'bang', 'thanos', 'SSIO', 'ALLES ODER NIX', 'CLUBHOUSE']",347112,33129,1447,2009,0,1879195748,2920000,False,758,2010-12-21 12:24:25+00:00,bangerchannel,"Der offizielle Banger Musik Youtube-Channel - Hier findest du alle Videos von und mit FARID BANG, JBG3, SUMMER CEM, MAJOE & JASKO, 18 KARAT, SIPO",2,2021-06-19 13:00:04.832842
3,Ch0LmK9DqZQ,Lustigste 1000€ Glücksrad Spiel!!!,"Das Lustigste 1000€ Glücksrad Spiel!!! Wer hat Lust mit zu machen?

Drei, Zwei, Eins...LOS ABONNIEREN!

Die verrücktesten Challenges, Pranks, Highlights als Kurzvideo #Shorts gibt es hier auf MurkXtreme Shorts!
----------------------------------------------------------------
FOLGT MIR HIER SOFORT!
• TikTok - https://www.tiktok.com/@murkxtreme
• Facebook - https://www.facebook.com/murkxtreme
• Twitter - https://twitter.com/MurkXtreme
• Instagram - https://www.instagram.com/murkxtreme
• Twitch - https://www.twitch.tv/murkxtreme
--------------------------------------------------------------------
MEHR VIDEOS
MurkXtreme: https://www.youtube.com/channel/UCaCs89KeauNXfqKecGqBMTg
MurkXklusiv: https://www.youtube.com/user/Murkzer",2021-06-17 16:00:06+00:00,MurkXtreme Shorts,UCfmWrbgIb0_oKjs2LuIqwvA,24,"['murkxtreme', 'kurzvideo', 'shorts', 'murkxtreme shorts', 'tablegame', 'minispiel', 'spiel', 'game', 'glücksrad']",232178,11873,1049,143,0,13224649,29900,False,88,2020-09-03 17:25:55.287059+00:00,,MurkXtreme Shorts - Hier lade ich meine #Shorts hoch - ABONNIERT FÜR MEHR!,3,2021-06-19 13:00:04.832842
4,t5On1yAeeYo,Er wird so schnell groß😭 Sayfu’s erster Tag im Kindergarten | How i met Anis - Episode 2,"Ich danke euch vielmals für den Support der letzten folge 
Es würde mich freuen wenn ihr uns weiterhin so heftig supportet - bei so simplen Titeln wie jetzt - so würd ich das am meisten feiern",2021-06-18 19:01:49+00:00,how i met anis,UCvXTwbJUrsuiVEIkbtwYxxQ,24,[],46430,5543,51,471,0,8628544,217000,False,67,2016-10-21 14:10:48+00:00,over9kk,"Angaben gemäß § 5 TMG:
WhiteCast GmbH
c/o Keller GmbH
Bahnhofstraße 6
88048 Friedrichshafen

Vertreten durch:
Dejan Mihajlovic

Kontakt:
Telefon: 07545 96970 - 00
Telefax: 07545 96970 – 11
E-Mail: info@whitecast.de

Geschäftliche Anfragen: https://www.whitecast.de/for-brands/mois",4,2021-06-19 13:00:04.832842
5,4dIiN57DQOI,Saltatio Mortis - My mother told me (Official Music Video),"✖️MY MOTHER TOLD ME  ► https://umg.lnk.to/MyMotherToldMe 
✖️Saltatio Mortis - Für immer frei Tour 2022 ► https://tourlink.to/saltatio-mortis
✖️Für immer frei – Unsere Zeit Edition ► https://umg.lnk.to/_FuerImmerFrei

► Shop: https://www.brvd.de/Spielmannsladen
► Saltatio Mortis auf Instagram: https://www.instagram.com/saltatiomortis/
► Saltatio Mortis auf YouTube abonnieren:  https://www.youtube.com/saltatiomortis

———————————————

FÜR IMMER FREI! TOUR 2022
27.10.2022 Luxembourg - Den Atelier
28.10.2022 Fürth - Stadthalle
29.10.2022 Dresden - Alter Schlachthof
11.11.2022 Wiesbaden - Schlachthof
12.11.2022 Bremen - Pier 2
18.11.2022 München - Tonhalle
19.11.2022 Ludwigsburg - MHP Arena
25.11.2022 Leipzig - Haus Auensee
26.11.2022 Berlin - Columbiahalle
02.12.2022 Bochum - Ruhr Congress
03.12.2022 Hamburg - Edel Optics Arena
15.12.2022 Zürich (CH) - Komplex 457
16.12.2022 Linz (AT) - Posthof
17.12.2022 Wien - Simm City

———————————————

V I D E O P R O D U K T I O N 

Idee & Skript: 
Robin Biesenbach ► @luzi_saltatio
Jörg Roth ► @alea_der_bescheidene
Gunter Kopf ► @muemmelstein
Regie: Robin Biesenbach, Simon Volz
Kamera: Simon Volz ► @Simonvolz
Drohne Norwegen: Espen Hatleskog ►@pilotviking 
Licht & Special FX: Jonas Goldschmidt 
3D VFX: Vincent Sorg 
Schnitt & Bearbeitung: Simon Volz ► @Simonvolz
Produktions-Assistenz: Gunter Kopf ► @muemmelstein
Casting: Jörg Roth
Helping Hand: Yann Berton

Set-Fotograf:in: 
Nadine Volz ► @nadine_volz
Jonas Jaro ► @twojport

———————————————
Charaktere Eivor und Valka inspiriert von Assassin´s Creed Valhalla, mit freundlicher Genehmigung von Ubisoft 
———————————————

Darsteller:innen
Jörg Roth ► @bai_long_cosplays
Linda Schenk ► @pocky_o_
Florian Schnupp ► @darc_arts
Chantalle Beck ► @cosmate_creations
Eric Bartylla ► @eric_bartylla_
Toni Niedziela ► @orincosplay
Mareike Petschulat ► @badass_otter_blog
Vivien Freiburg ► @viva artist
Mirco Lehmann ► @der_tod_orginal
Sabrina Pfitzner ► @model.ginger.woods
Janine Hafemeister ► @mercy_piffpaff
Jessica Grosser ► @theredvalkyria
Christian Schneider ► @thecutterson
Kim Koehn ► @miss.curvey.kim
Peter Lamers ► @instapeter_talesofratatoesk
Jens Bischoff ► @ jens_vikingsson 
Emelie Gillrath ► @huli_cosplays 
Marcel van Brackel ► @accessoriesfortheuniverse 
Jan Ostendorf ► @totenfaust

Location Story:
Wikingerdorf Fjalidhal
Mike Potter und Dennis Schäfer

Location Bandperformance:
Gemeinde Esthal, Gernot Kuhn

Hair & Make-Up und Body painting:
Kami ► @kamizero_
Carina Pusch ► @carinapusch

Ausstattung und Support:
Deko- und Schulterfelle:
Thomas ► @fell_for _fashion

Äxte unserer Hauptdarsteller:
Susan & Danny Schatz ► @heiden_axt_

Outfit von Sabrina Pfitzner:
Kat Gottschlig ► @thetailorwitch 

Support bei den Kostümen:
Lukas Matz ► Mytholon.com

Catering:
Laura Hamann

Isländisch Coach von Alea: 
Susanne Haugen Universitätslektorin für nordische Sprachen, Universität Umea Island Jonina Strumann  ► @kleinekonan

———————————————

Lyrics:

My mother told me
someday I would buy
a galley with good oars
sail to distant shores
sail to distant shores

Þat mælti mín móðir,
at mér skyldi kaupa
fley ok fagrar árar,
fara á brott með víkingum,
standa upp í stafni,
stýra dýrum knerri,
halda svá til hafnar
hǫggva mann ok annan,
hǫggva mann ok annan.

My mother told me
someday I would buy’
a galley with good oars
sail to distant shores
I sail to distant shores

Þél höggr stórt fyr stáli
stafnkvígs á veg jafnan
út með éla meitli
andærr jötunn vandar,
en svalbúinn selju
sverfr eirar vanr þeiri
Gestils ölpt með gustum
gandr of stál fyr brandi.

———————————————

Streame und Downloade alle weiteren Songs von Saltatio Mortis hier 🎧

► Alle: https://lnkfi.re/CyFFzX51 
► Apple Music: https://apple.co/2DlP9uj  
► Amazon Music: https://amzn.to/2QU63rU  
► Spotify: https://spoti.fi/2XRjV7X   
► Deezer: http://bit.ly/2ruUtck  
► Tidal: http://bit.ly/33mppc1  

———————————————

Social Media 

► Facebook: http://bit.ly/2qT1QKt  
► Instagram: http://bit.ly/2DkQdhZ  
► Twitter: http://bit.ly/2KWdICk 
► You Tube: https://www.youtube.com/channel/UCDGhwUyQMvcNqz15fmO6xlw 
► Homepage: http://bit.ly/37F9LM1  
► Shop: http://bit.ly/2H8ArtR  
► Termine: http://bit.ly/2TpFsER 

———————————————

Wenn ihr keine Infos mehr verpassen wollt, meldet euch hier zu unserem Newsletter an 

► Newsletter: http://bit.ly/2XSzT1p  

#MMTM #SaltatioMortis #Viking

Music video by Saltatio Mortis performing My Mother Told Me. A WE LOVE MUSIC recording; © 2021 Saltatio Mortis, under exclusive license to Universal Music GmbH

http://vevo.ly/jzBeyq",2021-06-18 16:00:12+00:00,SaltatiomortisVEVO,UC28gzXd4cwSCJRxSt7qU0lA,10,"['Saltatio', 'Mortis', 'Mother', 'Told', 'LOVE', 'MUSIC', 'Rock', 'saltatiomortis', 'samo', 'mymothertoldme', 'vikings', 'music video', 'video', 'iceland']",60552,7237,86,610,0,16895389,3140,False,41,2015-07-20 15:29:01+00:00,,"Auf der „Brot und Spiele – Klassik & Krawall“-Edition sorgen Alea, Falk, Elsi, Frank, Jean, Luzi, Till und Lasterbalk für völlig neue Impulse innerhalb ihres Musikgenres: So hat man die ursprüngliche Punkrock-Hymne „Sie tanzt allein“ mit vereinten Kräften zur berührenden Piano-Ballade umgebaut, während die Dudelsäcke auf dem Uptempo-Party-Kracher „Nie wieder Alkohol“ gegen an osteuropäische Klezmer-Musik erinnernde Violinen eingetauscht wurden. Die dramatisch-treibende „Brunhild“ präsentiert sich nach einem bombastischen Klassik-Make Over mit jeder Menge kopfkinohaftem Hollywood-Flair und die verzerrten Punkrock-Gitarren im gesellschaftskritischen „Europa“ wurden entstöpselt und in akustischer Form mit reduzierter Streicherbegleitung re-arrangiert. „Ich finde, durch diesen melodramatischen Ansatz bekommt der Text eine völlig neue Aussage“, so Lasterbalk weiter. „Wir sind bei den neuen Arrangements immer unserem Bauchgefühl gefolgt. Es ging darum, die Stücke in neuem Licht zu präsentier",5,2021-06-19 13:00:04.832842
6,JzHXLlSxRtY,Sein Schicksal bewegt Millionen: Trauer um „Real Life Guy“ Philipp Mickenbecker (†23) | stern TV,"Seine Geschichte hat Millionen berührt – jetzt trauern Familie, Freunde und Fans um den @The Real Life Guys-Star Philipp Mickenbecker. Mit nur 23 Jahren ist der YouTuber vergangene Woche infolge seiner schweren Krebserkrankung gestorben. Wir blicken zurück auf ein bewegtes Leben.

Abonniert unseren Kanal und verpasst kein Video mehr! Neue Videos immer Dienstag, Donnerstag und Samstag um 16:00 Uhr!

stern TV, 16.06.2021, 22:15 Uhr, RTL

* stern TV auf Facebook: https://www.facebook.com/sterntv
* stern TV auf Instagram: https://www.instagram.com/sterntv
* Mehr Infos zum Thema: http://www.sterntv.de/
* stern TV in voller Länge bei TVNOW: https://www.tvnow.de/shows/stern-tv-2385

#sternTV #TheRealLifeGuys #LifeLion #PhilippMickenbecker",2021-06-17 14:00:07+00:00,stern TV,UC2cJbBzyHM48MVFB6eOW9og,24,"['stern TV', 'sternTV', 'stern TV RTL', 'stern TV Reportage', 'RTL', 'Reportage', 'Reportagen', 'Doku', 'Dokumentation', 'Doku Deutsch', 'Reportage Deutsch', 'Deutsch', 'TV', 'TV Sendung', 'Television Program (Media Genre)', '2021']",503554,22596,330,1296,0,217962817,281000,False,556,2015-11-27 13:11:34+00:00,sterntv,"Aktuelle Reportagen, relevante Gesellschaftsthemen, Prominente und Studiotalks - das alles und noch viel mehr zieht Moderator Steffen Hallaschka allwöchentlich aus der Wundertüte des deutschen Fernsehens: stern TV.  Seit Anfang 2011 präsentiert er die Sendung, die 20 Jahre lang mit dem Namen Günther Jauch verbunden war.

Mehr als 2000 Gäste hat Steffen Hallaschka bislang im Studio begrüßt, darunter viele Prominente wie Dirk Nowitzki, Lukas Podolski, Philipp Lahm, Lena Meyer-Landrut und Gaby Köster.

Längst haben viele Zuschauer jeden Mittwoch ab 22.15 Uhr eine knapp zweistündige Verabredung mit RTL, bei der sie ganz viel Information, Unterhaltung und Emotionen geboten bekommen.

Offizieller YouTube-Kanal von i&u TV - wir produzieren stern TV
Jeden Mittwoch, 22:15 Uhr, live bei RTL

* stern TV bei Facebook: https://www.facebook.com/sterntv

Datenschutzinfo: https://iutv.de/dsgvo",6,2021-06-19 13:00:04.832842
7,a_f_Z1jGMNo,Freundin FRONTET Monte!😂 REALTALK zu Janina | MontanaBlack Stream Highlights,"Freundin FRONTET Monte!😂 REALTALK zu Janina | MontanaBlack Stream Highlights

🎥MontanaBlack:
https://www.twitch.tv/montanablack88
https://www.youtube.com/SpontanaBlack
https://www.youtube.com/MontanaBlack88

👕 Merchandise & Exklusiver Content:
↳ https://montanablack.de/

📅 Livestream vom 17.06.2021

🎵 Outro Beat:
BosshafteBeats - Kopf im Sand",2021-06-18 12:00:01+00:00,Die Crew,UCSfMSePxSvUG8bGAhqzLUVw,24,"['Die Crew', 'MontanaBlack', 'SpontanaBlack', 'MontanaBlack 2 Kanal', 'Monte', 'Stream Highlights', 'MontanaBlack Stream', 'Twitch', 'Twitch Highlights', 'MontanaBlack Twitch', 'MontanaBlack Highlights', 'MontanaBlack Lache', 'Best of', 'Livestream', 'Livestream Highlights']",510344,41584,482,1859,0,493297782,1640000,False,509,2016-05-28 16:02:39+00:00,diecrew,"Du magst den YouTuber & Streamer MontanaBlack? Dann ist dieser Kanal genau das richtige für dich! Hier findest du Zusammenschnitte aus seinen Livestreams, somit verpasst du keine Reaction, keinen Realtalk & auch keine Highlights! 


Impressum:
ContentView GmbH
Erftstraße 1, 50672 Köln
Deutschland

E-Mail: info@contentview.de

Vertreten durch: Sebastian Kluge
Registergericht: Amtsgericht Köln, HRB 89461
Umsatzsteuer-Identifikationsnummer: DE310366292",7,2021-06-19 13:00:04.832842
8,idMdcYpXMxw,Kurz vor Tod: Philipp Mickenbecker nahm Video in Klinik auf,"Rührende letzte Worte von Philipp Mickenbecker (✝23)! Am 10. Juni hatten die Freunde und Angehörigen des YouTubers die traurige Nachricht verbreitet: Mit nur 23 Jahren ist der beliebte Tüftler, der besonders als Teil der Real Life Guys bekannt wurde, verstorben – er erlag den Folgen seiner Krebserkrankung. Noch kurz vor seinem Tod nahm der Hesse einen kurzen Clip im Krankenhaus auf, in dem er sich von seinen Fans verabschiedet: ""Hey Leute, also es kann sein, dass das jetzt auch mein letztes Video ist. Ich weiß es nicht genau. Aber ich wollte euch einfach noch mal allen sagen, dass ich echt so meinen Frieden habe mit der ganzen Situation! Ich freue mich darauf, euch alle in der Ewigkeit wiederzusehen!"" (prh/the)",2021-06-17 16:43:25+00:00,Promiflash,UCFVY0654zQ6DVFAHspGiOwg,24,"['Deutsche Stars', 'Philipp Mickenbecker', 'The Real Life Guys', 'Webstars', 'YouTube-Stars']",419671,14815,579,929,0,147122050,1420000,False,1751,2010-03-30 09:09:45+00:00,promiflash,"Promiflash ist Deutschlands beliebtestes Starmagazin: Täglich berichten wir über das Neueste aus der Welt der Stars und Sternchen. 

Du hast Tipps für Promiflash oder willst, dass wir über ein spannendes Promi- oder Youtuber-Thema berichten? Dann schick uns einfach eine Mail an tipps@promiflash.de!",8,2021-06-19 13:00:04.832842
9,xwPURoJAquc,Die Kitten sind da 😻 | Hamza and Alisha,"Hey ihr Lieben,
wie ihr bestimmt bei insta mitbekommen habt, hat bibisch gestern ihre Kitten bekommen, ihr wolltet das wir euch mitnehmen und das haben wir, hier seht ihr hautnahe eindrücke!🤫😍

Hamza Instagram : https://www.instagram.com/hamzo.tv/?hl=de
Alisha Instagram : https://www.instagram.com/alisha_krp/?hl=de",2021-06-18 12:00:11+00:00,Hamza and Alisha,UCne7Ns4cHdxn_PIgEU8l-xA,24,"['#anne', '#schwanger', '#pregnant', '#couple', '#liebe', '#couplecomedy', '#love', '#alisha', '#hamza', '#hamzaandalisha', '#fürimmer', '#forever', '#du', '#ich', '#viral', '#trend', '#youtube', '#youtuber', '#vlog', '#funny', '#family', '#ssw', '#kitten', '#katze', '#babys', '#kittenbabys']",71664,4045,51,292,0,1130004,32600,False,35,2017-02-19 11:59:42+00:00,,,9,2021-06-19 13:00:04.832842
10,pYfJkG2C-A4,She Wants to Freeze Herself,#shorts,2021-06-16 12:02:00+00:00,Nas Daily,UCJsUvAqDzczYv2UpFmu4PcA,19,"['Nas Daily', 'Nasmeanspeople', '1minute', 'Travel', 'Nuseir Yassin', 'Nas Studio', '英語学習', 'people', 'Nas Academy', 'Lesan.io', 'USA', 'Freeze Body', 'Science']",3068044,319507,5592,5558,0,697713544,2820000,False,533,2011-09-30 12:27:37+00:00,nasdaily,"My name is Nuseir Yassin. 
Nas means people in Arabic. 

My mission? To show you the most incredible humans on planet Earth. 
My company? It's called Nas Academy - it's a website that turns Creators into Educators. 

I wear the same T-shirt design because it reminds me to treasure life.
And I always scream when I make videos. Hope that's cool.

That’s 1 minute, see you tomorrow! ;)",10,2021-06-19 13:00:04.832842
